id_product,name_product,description
but-cam-ung-tablet-xiaomi-pad-7-7-pro-focus,Bút Cảm Ứng Tablet Xiaomi Pad 7/ 7 Pro Focus,"Việc sở hữu một chiếc bút cảm ứng không chỉ đơn thuần là công cụ viết vẽ, mà còn là trợ thủ đắc lực giúp nâng cao hiệu suất học tập, làm việc và sáng tạo. Bút Cảm Ứng Tablet Xiaomi Pad 7/ 7 Pro Focus chính là món phụ kiện hoàn hảo để phát huy tối đa sức mạnh của Xiaomi Pad 7 hoặc 7 Pro người dùng. • Chiếc bút cảm ứng này sở hữu thiết kế thanh mảnh, hiện đại. Nhẹ chỉ 11g mang lại cảm giác cầm chắc tay, phù hợp cho cả việc ghi chú nhanh lẫn phác thảo chi tiết, giúp thoải mái sử dụng trong thời gian dài. • Với độ nhạy lên đến 8192 mức lực, bạn có thể viết, vẽ, tô đậm và nhạt mượt mà. Đặc biệt, độ trễ siêu thấp chỉ 3ms, kết hợp tần số cảm ứng 240Hz giúp mọi thao tác hiển thị ngay tức thì trên màn hình. • Bút cảm ứng Xiaomi này còn tích hợp 3 nút chức năng thông minh giúp bạn dễ dàng chuyển đổi giữa viết, chụp màn hình hoặc bật nhanh tính năng ghi chú chỉ bằng một chạm. Giúp người dùng thao tác nhanh chóng và hiệu quả hơn trong công việc hàng ngày. Xem thêm"
quat-cam-tay-mini-hydrus-jf-79,Quạt cầm tay mini Hydrus JF-79,"Giữa thời tiết oi bức và những chuyến đi không thể thiếu sự mát mẻ. Quạt cầm tay mini Hydrus JF-79 chính là người bạn đồng hành lý tưởng nhờ thiết kế nhỏ gọn, công suất ổn định cùng loạt tiện ích thông minh. Đây là thiết bị giúp bạn dễ dàng “giải nhiệt” mọi lúc, mọi nơi, từ văn phòng đến ngoài trời. • Được chế tạo từ nhựa ABS cao cấp kết hợp với các linh kiện điện tử hiện đại, quạt Hydrus không chỉ mang lại cảm giác chắc chắn khi sử dụng, mà còn có khối lượng siêu nhẹ chỉ 0.21 kg. Giúp bạn cầm nắm thoải mái trong thời gian dài, dễ dàng bỏ túi hoặc balo khi di chuyển. • Quạt được tích hợp màn hình LED hiển thị phần trăm pin, giúp bạn dễ dàng kiểm soát năng lượng còn lại và chủ động sạc lại khi cần. Cùng với đó, dây sạc dài đến 100 cm mang đến sự linh hoạt khi sạc, dù bạn cắm vào ổ điện ở bàn làm việc hay pin dự phòng cũng đều tiện lợi. Xem thêm"
quat-cam-tay-mini-hydrus-jf-102,Quạt cầm tay mini Hydrus JF-102,"Quạt cầm tay mini Hydrus JF-102 sẽ giúp bạn dễ chịu hơn khi có bên mình một làn gió mát mẻ giữa ngày hè nóng bức. Với thiết kế nhỏ gọn, pin bền, nhiều tốc độ gió và khả năng gập tiện lợi, đây là người bạn đồng hành lý tưởng cho những ai yêu thích sự linh hoạt và mát mẻ mọi lúc. • Sử dụng chất liệu nhựa ABS cao cấp kết hợp cùng linh kiện điện tử chắc chắn, quạt mini mang lại độ bền cao và cảm giác cầm chắc tay. Khối lượng chỉ 0.19 kg, siêu nhẹ, giúp bạn dễ dàng mang theo bên mình mọi lúc mọi nơi. Đặc biệt, với khả năng gấp gọn giúp bạn có thể đặt quạt trên bàn làm việc hoặc gấp lại khi không dùng đến, giúp tiết kiệm tối đa diện tích. • Quạt Hydrus được trang bị màn hình LED hiển thị dung lượng pin còn lại, cho phép bạn theo dõi tình trạng pin và chủ động sạc đúng lúc. Kèm theo đó là dây sạc dài 101 cm, giúp bạn dễ dàng sạc ở mọi vị trí dù là dùng cáp nối, pin dự phòng hay ổ điện để xa tầm tay. Xem thêm"
quat-cam-tay-mini-hydrus-jf-91?utm_flashsale=1,Quạt cầm tay mini Hydrus JF-91,"Quạt cầm tay mini Hydrus JF-91 là mẫu quạt cầm tay mini đáng chú ý với thiết kế gập tiện lợi, tích hợp móc khóa và màn hình hiển thị thông minh. Đây là lựa chọn lý tưởng cho những ai cần một thiết bị làm mát cá nhân gọn nhẹ nhưng vẫn đảm bảo hiệu suất cao và hiện đại. • Điểm nhấn đầu tiên của quạt mini này chính là bảng điều khiển màn hình LED hiện đại, hiển thị trực quan dung lượng pin còn lại, giúp bạn dễ dàng theo dõi và chủ động nạp năng lượng. Thiết kế gấp gọn độc đáo cùng khối lượng chỉ 0.22 kg và móc khoá đi tích hợp trên quạt giúp bạn dễ dàng móc quạt vào túi xách, balo và mang theo bên mình trong mọi hành trình, từ đi làm, đi học đến dã ngoại hay du lịch. • Được chế tạo từ chất liệu nhựa ABS/ PP bền bỉ kết hợp cùng các linh kiện điện tử tiên tiến, Hydrus JF-91 đảm bảo độ bền và hiệu suất hoạt động ổn định. Cổng sạc Type C hiện đại cùng chiều dài dây điện 100 cm mang đến sự tiện lợi tối đa trong quá trình sạc pin cho bạn. Xem thêm"
quat-cam-tay-mini-hydrus-jf-07?utm_flashsale=1,Quạt cầm tay mini Hydrus JF-07,"Quạt cầm tay mini Hydrus JF-07 chính là sự lựa chọn hoàn hảo dành cho bạn. Với thiết kế siêu nhẹ, cầm tay nhỏ gọn và khả năng làm mát hiệu quả, chiếc quạt này sẽ trở thành người bạn đồng hành lý tưởng trong mọi hoạt động hàng ngày để xua tan cái nóng. • Quạt được chế tạo từ sự kết hợp bền bỉ giữa nhựa ABS và các linh kiện điện tử chất lượng, quạt mini này không chỉ đảm bảo độ bền mà còn mang đến cảm giác cầm nắm thoải mái. • Với khối lượng chỉ 0.1 kg, bạn có thể dễ dàng mang theo quạt trong túi xách, balo mà không cảm thấy vướng víu. Thiết kế nhỏ gọn của quạt cũng giúp bạn cầm gọn trong lòng bàn tay một cách tiện lợi. • Hydrus JF-07 được trang bị cổng sạc Type C hiện đại, giúp việc nạp năng lượng trở nên nhanh chóng và tiện lợi hơn bao giờ hết. Bạn có thể dễ dàng sạc quạt từ nhiều nguồn khác nhau như: Sạc dự phòng hay ổ cắm điện,... Sau mỗi lần sạc đầy, quạt có thể hoạt động liên tục từ 2 đến 5 giờ, tùy thuộc vào tốc độ gió bạn lựa chọn, đảm bảo bạn luôn có làn gió mát mẻ bên cạnh. Xem thêm"
quat-de-ban-hydrus-jf-96,Quạt để bàn mini Hydrus JF-96,"Quạt để bàn mini Hydrus JF-96 chính là lựa chọn hoàn hảo nếu bạn đang tìm kiếm một chiếc quạt nhỏ gọn để bàn làm việc, học tập mà vẫn đảm bảo hiệu suất làm mát ổn định. Sản phẩm kết hợp thiết kế tinh tế với công nghệ sạc hiện đại, mang đến sự tiện dụng và dễ dàng sử dụng trong nhiều môi trường khác nhau. • Với kích thước nhỏ gọn, Hydrus JF-96 dễ dàng đặt trên bàn làm việc, bàn học hay tủ đầu giường mà không chiếm nhiều diện tích. Khối lượng chỉ 0.37 kg, giúp bạn dễ dàng di chuyển hoặc cất gọn khi không sử dụng. • Quạt mini này được làm từ nhựa ABS/ PP cao cấp, kết hợp linh kiện điện tử chất lượng, mang lại sự an tâm khi sử dụng lâu dài. Thiết kế tối giản nhưng hiện đại, phù hợp với mọi không gian nội thất. Xem thêm"
quat-de-ban-hydrus-jf-83,Quạt để bàn mini Hydrus JF-83,"Quạt để bàn mini Hydrus JF-83 sẽ thay đổi hoàn toàn quan điểm của bạn về một chiếc quạt để bàn thì phải cồng kềnh và chiếm diện tích. Không chỉ sở hữu thiết kế nhỏ gọn đến đáng ngạc nhiên, chiếc quạt này còn có sức mạnh làm mát ấn tượng cùng hàng loạt tính năng thông minh, sẵn sàng trở thành ""trợ thủ"" đắc lực của bạn trong mọi không gian nóng bức. • Được chế tạo từ sự kết hợp tinh tế giữa nhựa ABS và các linh kiện điện tử bền bỉ, Hydrus JF-83 mang đến sự chắc chắn và độ bền cao. Với thiết kế nhỏ gọn giúp bạn dễ dàng ""biến hóa"" chiếc quạt để bàn thành một khối hộp nhỏ xinh, tiện lợi cất giữ và di chuyển. Với khối lượng siêu nhẹ chỉ 0.37 kg, bạn có thể thoải mái đặt quạt ở bất kỳ vị trí nào trên bàn làm việc, bàn học hay thậm chí mang theo trong những chuyến đi. Xem thêm"
quat-cam-tay-mini-hydrus-jf-95,Quạt cầm tay mini Hydrus JF-95,"Với thiết kế nhỏ gọn, tiện lợi và nhiều tính năng hữu ích. Quạt cầm tay mini Hydrus JF-95 là lựa chọn lý tưởng cho những ai cần làm mát linh hoạt trong mùa nóng, từ bàn làm việc, khi di chuyển ngoài trời và đến những buổi dã ngoại, du lịch. • Quạt Hydrus được chế tạo từ chất liệu nhựa ABS/ PP cao cấp kết hợp cùng linh kiện điện tử bền bỉ, mang đến độ hoàn thiện chắc chắn. • Với khối lượng chỉ khoảng 0.11 kg, Hydrus JF-95 dễ dàng cầm gọn trong tay. Bên cạnh đó, còn có móc khoá được tích hợp trên quạt, điều này cho phép bạn móc vào balo, túi xách mang theo quạt mọi lúc mọi nơi mà không hề vướng víu. • Chiều dài dây sạc lên đến 100 cm giúp bạn linh hoạt sạc thiết bị mà không bị giới hạn về khoảng cách ổ điện.  này được trang bị pin 1200 mAh kết hợp công suất hoạt động 4.44 Wh, đảm bảo hiệu quả làm mát liên tục trong nhiều giờ, khoảng 1 - 3.5 giờ tuỳ vào mức độ gió mà bạn chọn. Dù là trong không gian yên tĩnh hay lúc bạn cần nguồn gió mạnh mẽ, chiếc quạt mini này vẫn đáp ứng tốt. Xem thêm"
quat-cam-tay-mini-hydrus-f15,Quạt cầm tay mini Hydrus F15,"Giữa những ngày hè oi bức, một chiếc quạt cầm tay mini không chỉ là vật dụng thiết yếu mà còn là người bạn đồng hành lý tưởng, mang đến làn gió mát tức thì. Quạt cầm tay mini Hydrus F15 nổi bật với sự kết hợp thông minh giữa thiết kế tiện lợi và hiệu suất làm mát ấn tượng, hứa hẹn sẽ là lựa chọn hoàn hảo để bạn luôn cảm thấy thoải mái và dễ chịu. • Được chế tạo từ sự kết hợp giữa nhựa ABS bền bỉ và các linh kiện điện tử chất lượng, quạt mini sở hữu thiết kế nhỏ gọn, khả năng gập linh hoạt cùng khối lượng siêu nhẹ chỉ 0.24 kg. Nhờ đó, bạn có thể dễ dàng mang theo bên mình một làn gió mát sảng khoái mọi lúc mọi nơi, từ những buổi dạo phố, giờ làm việc tại văn phòng đến các chuyến du lịch khám phá. • Điểm cộng công nghệ của Hydrus F15 còn nằm ở màn hình LED hiện đại, hiển thị rõ ràng dung lượng pin còn lại, giúp bạn chủ động quản lý thời gian sử dụng và sạc pin kịp thời. Cùng với đó, chiều dài dây sạc 100 cm mang đến sự thuận tiện tối đa trong quá trình nạp năng lượng cho quạt, không còn lo lắng về khoảng cách đến nguồn điện. Xem thêm"
quat-cam-tay-mini-jf131,Quạt cầm tay mini JF131,"Quạt cầm tay mini JF131 được sản xuất với công nghệ hiện đại, thiết kế nhỏ gọn và hiệu năng vượt trội, mang đến cho bạn trải nghiệm làm mát cá nhân tuyệt vời. Với thời lượng pin lên đến 15 giờ, 199 cấp độ gió tùy chỉnh và sạc USB tiện lợi, JF131 chắc chắn là người bạn đồng hành không thể thiếu trong những ngày hè oi ả. Thiết kế nhỏ gọn Quạt cầm tay mini JF131 được thiết kế vô cùng nhỏ nhắn (6,8x6,8x18,9cm) và khối lượng chỉ vỏn vẹn 0,297kg, quạt cầm tay mini vô cùng thích hợp để mang bên mình mọi lúc mọi nơi mà không lo cồng kềnh, vướng víu. Ngoài ra, chất liệu nhựa ABS và PC chắc chắn, ổn định, để quạt hoạt động bền bỉ trong thời gian dài. Xem thêm"
